Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 2979, 0, 454.174, 454.174, 454.39, 0.216, 433, 454.39, 455.362, 0.972, 1478, 2, 455.362, 455.372, 0.01, 1,     1.198,
 2981, 0, 454.293, 454.293, 454.424, 0.13, 49, 454.424, 455.416, 0.992, 1532, 2, 455.416, 455.427, 0.011, 22,     1.133,
 2982, 0, 454.829, 454.829, 454.839, 0.01, 5, 454.839, 455.665, 0.826, 1672, 2, 455.665, 455.675, 0.01, 12,     0.846,
 2983, 0, 454.861, 454.861, 454.968, 0.107, 214, 454.968, 455.745, 0.777, 1489, 2, 455.745, 455.756, 0.01, 21,     0.895,
 2980, 0, 454.272, 454.272, 454.547, 0.274, 558, 454.547, 455.491, 0.944, 1552, 2, 455.491, 455.812, 0.321, 643,     1.539,
 2984, 0, 455.013, 455.013, 455.042, 0.029, 57, 455.042, 455.86, 0.818, 1758, 2, 455.86, 455.887, 0.027, 54,     0.874,
 2986, 0, 455.09, 455.09, 455.107, 0.017, 34, 455.107, 456.01, 0.903, 1629, 2, 456.01, 456.02, 0.01, 18,     0.930,
 2985, 0, 455.068, 455.068, 455.078, 0.01, 12, 455.078, 456.01, 0.932, 2039, 2, 456.01, 456.02, 0.01, 3,     0.952,
 2987, 0, 455.346, 455.346, 455.356, 0.01, 6, 455.356, 456.26, 0.904, 1371, 2, 456.26, 456.272, 0.013, 26,     0.927,
 2989, 0, 455.458, 455.458, 455.468, 0.01, 16, 455.468, 456.414, 0.946, 1442, 2, 456.414, 456.454, 0.04, 80,     0.996,
 2988, 0, 455.403, 455.403, 455.442, 0.039, 88, 455.442, 456.361, 0.92, 1160, 2, 456.361, 456.529, 0.168, 323,     1.127,
 2991, 0, 456.079, 456.079, 456.217, 0.138, 283, 456.217, 456.935, 0.718, 960, 2, 456.935, 456.945, 0.01, 1,     0.866,
 2993, 0, 456.136, 456.136, 456.325, 0.19, 74, 456.325, 457.056, 0.731, 1051, 2, 457.056, 457.068, 0.012, 23,     0.932,
 2990, 0, 456.019, 456.019, 456.288, 0.27, 509, 456.288, 457.003, 0.715, 1157, 2, 457.003, 457.087, 0.084, 167,     1.068,
 2994, 0, 456.417, 456.417, 456.539, 0.122, 245, 456.539, 457.306, 0.767, 1745, 2, 457.306, 457.326, 0.02, 27,     0.909,
 2995, 0, 456.437, 456.437, 456.574, 0.136, 66, 456.574, 457.396, 0.823, 1652, 2, 457.396, 457.469, 0.072, 145,     1.031,
 2996, 0, 456.564, 456.564, 456.664, 0.1, 179, 456.664, 457.568, 0.904, 1453, 2, 457.568, 457.59, 0.022, 43,     1.026,
 2997, 0, 457.132, 457.132, 457.155, 0.023, 46, 457.155, 457.871, 0.716, 1128, 2, 457.871, 457.881, 0.01, 18,     0.749,
 2992, 0, 456.103, 456.103, 457.559, 1.456, 2684, 457.559, 458.28, 0.72, 1736, 2, 458.28, 458.318, 0.038, 77,     2.215,
 2998, 0, 457.616, 457.616, 457.813, 0.197, 395, 457.813, 458.529, 0.716, 1285, 2, 458.529, 458.571, 0.041, 83,     0.955,
 2999, 0, 457.973, 457.973, 458.227, 0.255, 509, 458.227, 458.954, 0.727, 1246, 2, 458.954, 459.404, 0.45, 900,     1.431,
 3000, 0, 458.65, 458.65, 458.699, 0.05, 88, 458.699, 459.415, 0.716, 1662, 2, 459.415, 459.425, 0.01, 14,     0.775,
 3002, 0, 458.91, 458.91, 458.929, 0.019, 46, 458.929, 459.672, 0.742, 1459, 2, 459.672, 459.691, 0.019, 38,     0.781,
 3001, 0, 458.793, 458.793, 458.825, 0.031, 63, 458.825, 459.617, 0.792, 1054, 2, 459.617, 459.731, 0.114, 200,     0.937,
 3003, 0, 458.929, 458.929, 458.929, 0, 4, 458.929, 459.877, 0.948, 1553, 2, 459.877, 459.887, 0.01, 10,     0.958,
 3004, 0, 459.273, 459.273, 459.301, 0.028, 67, 459.301, 460.127, 0.826, 1390, 2, 460.127, 460.303, 0.176, 353,     1.030,
 3005, 0, 459.573, 459.573, 459.68, 0.108, 205, 459.68, 460.486, 0.805, 1731, 2, 460.486, 460.496, 0.01, 9,     0.923,
 3007, 0, 459.975, 459.975, 459.985, 0.01, 6, 459.985, 460.7, 0.715, 1506, 2, 460.7, 460.71, 0.01, 20,     0.735,
 3006, 0, 459.804, 459.804, 459.815, 0.011, 22, 459.815, 460.636, 0.821, 2059, 2, 460.636, 460.749, 0.113, 227,     0.945,
 3010, 0, 460.578, 460.578, 460.578, 0, 10, 460.578, 461.437, 0.859, 1816, 2, 461.437, 461.466, 0.029, 59,     0.889,
 3009, 0, 460.551, 460.551, 460.597, 0.046, 73, 460.597, 461.608, 1.011, 1851, 2, 461.608, 461.641, 0.033, 80,     1.090,
 3013, 0, 460.664, 460.664, 460.683, 0.019, 41, 460.683, 461.686, 1.003, 1193, 2, 461.686, 461.696, 0.01, 7,     1.032,
 3012, 0, 460.611, 460.611, 460.637, 0.026, 57, 460.637, 461.686, 1.049, 1763, 2, 461.686, 461.75, 0.063, 127,     1.139,
 3014, 0, 460.769, 460.769, 460.904, 0.135, 270, 460.904, 461.918, 1.014, 1354, 2, 461.918, 461.928, 0.01, 5,     1.159,
 3011, 0, 460.599, 460.599, 461.168, 0.569, 1125, 461.168, 462.173, 1.005, 1862, 2, 462.173, 462.183, 0.01, 18,     1.584,
 3016, 0, 461.127, 461.127, 461.182, 0.055, 1, 461.182, 462.2, 1.018, 1060, 2, 462.2, 462.225, 0.025, 50,     1.099,
 3017, 0, 461.138, 461.138, 461.206, 0.068, 43, 461.206, 462.2, 0.994, 1545, 2, 462.2, 462.245, 0.045, 68,     1.107,
 3018, 0, 461.918, 461.918, 461.932, 0.014, 28, 461.932, 462.709, 0.777, 1222, 2, 462.709, 462.734, 0.025, 50,     0.816,
 3020, 0, 462.057, 462.057, 462.088, 0.031, 63, 462.088, 462.961, 0.873, 1549, 2, 462.961, 462.986, 0.025, 50,     0.929,
 3019, 0, 461.95, 461.95, 461.959, 0.01, 24, 461.959, 462.872, 0.913, 1325, 2, 462.872, 463.074, 0.202, 404,     1.125,
 3022, 0, 462.223, 462.223, 462.233, 0.01, 28, 462.233, 463.192, 0.959, 1662, 2, 463.192, 463.255, 0.062, 125,     1.032,
 3023, 0, 462.258, 462.258, 462.326, 0.068, 136, 462.326, 463.214, 0.888, 1362, 2, 463.214, 463.342, 0.128, 256,     1.084,
 3021, 0, 462.179, 462.179, 462.737, 0.558, 1106, 462.737, 463.466, 0.728, 912, 2, 463.466, 463.483, 0.017, 35,     1.304,
 3025, 0, 462.621, 462.621, 462.631, 0.01, 6, 462.631, 463.446, 0.815, 1266, 2, 463.446, 463.496, 0.05, 101,     0.875,
 3024, 0, 462.566, 462.566, 462.605, 0.039, 79, 462.605, 463.371, 0.765, 1617, 2, 463.371, 463.61, 0.239, 478,     1.044,
 3026, 0, 462.757, 462.757, 462.805, 0.048, 107, 462.805, 463.709, 0.904, 1678, 2, 463.709, 463.719, 0.01, 13,     0.961,
 3027, 0, 462.952, 462.952, 462.973, 0.021, 36, 462.973, 463.721, 0.747, 1666, 2, 463.721, 463.831, 0.11, 224,     0.879,
 3028, 0, 463.063, 463.063, 463.215, 0.152, 301, 463.215, 463.97, 0.755, 1329, 2, 463.97, 463.98, 0.01, 5,     0.917,
 3030, 0, 463.233, 463.233, 463.255, 0.022, 60, 463.255, 463.97, 0.715, 2108, 2, 463.97, 464.028, 0.058, 117,     0.796,
 3029, 0, 463.217, 463.217, 463.281, 0.063, 121, 463.281, 464.122, 0.841, 1126, 2, 464.122, 464.134, 0.012, 24,     0.917,
 3031, 0, 463.692, 463.692, 463.702, 0.01, 11, 463.702, 464.423, 0.721, 1227, 2, 464.423, 464.434, 0.011, 22,     0.742,
 3032, 0, 463.729, 463.729, 463.78, 0.05, 102, 463.78, 464.493, 0.713, 1084, 2, 464.493, 464.503, 0.01, 19,     0.774,
 3034, 0, 463.955, 463.955, 463.975, 0.02, 30, 463.975, 464.693, 0.718, 1795, 2, 464.693, 464.703, 0.01, 3,     0.748,
 3033, 0, 463.923, 463.923, 463.965, 0.043, 81, 463.965, 464.683, 0.717, 1519, 2, 464.683, 464.713, 0.031, 56,     0.791,
 3035, 0, 463.998, 463.998, 463.998, 0, 5, 463.998, 464.713, 0.715, 1484, 2, 464.713, 464.743, 0.03, 37,     0.745,
 3036, 0, 464.149, 464.149, 464.192, 0.043, 80, 464.192, 465.032, 0.839, 1888, 2, 465.032, 465.092, 0.06, 121,     0.943,
 3039, 0, 464.333, 464.333, 464.333, 0, 10, 464.333, 465.222, 0.888, 1816, 2, 465.222, 465.247, 0.026, 51,     0.914,
 3037, 0, 464.252, 464.252, 464.327, 0.075, 169, 464.327, 465.202, 0.875, 1048, 2, 465.202, 465.267, 0.065, 94,     1.015,
 3038, 0, 464.281, 464.281, 464.392, 0.111, 211, 464.392, 465.298, 0.905, 1737, 2, 465.298, 465.409, 0.111, 222,     1.127,
 3041, 0, 464.498, 464.498, 464.531, 0.033, 75, 464.531, 465.451, 0.92, 1635, 2, 465.451, 465.461, 0.01, 19,     0.963,
 3042, 0, 464.521, 464.521, 464.531, 0.01, 4, 464.531, 465.477, 0.946, 1105, 2, 465.477, 465.513, 0.036, 71,     0.992,
 3043, 0, 464.598, 464.598, 464.604, 0.006, 19, 464.604, 465.687, 1.083, 1632, 2, 465.687, 465.698, 0.012, 23,     1.100,
 3044, 0, 464.649, 464.649, 464.667, 0.017, 35, 464.667, 465.727, 1.06, 1698, 2, 465.727, 465.737, 0.01, 4,     1.088,
 3040, 0, 464.406, 464.406, 464.416, 0.01, 14, 464.416, 465.432, 1.016, 1478, 2, 465.432, 465.864, 0.432, 865,     1.458,
 3045, 0, 465.2, 465.2, 465.21, 0.01, 20, 465.21, 465.984, 0.774, 1040, 2, 465.984, 465.994, 0.01, 9,     0.794,
 3015, 0, 461.061, 461.061, 461.246, 0.185, 365, 461.246, 462.423, 1.177, 960, 2, 462.423, 466.035, 3.612, 7225,     4.973,
 3046, 0, 465.252, 465.252, 465.292, 0.04, 63, 465.292, 466.066, 0.774, 1726, 2, 466.066, 466.076, 0.01, 8,     0.824,
 3047, 0, 465.282, 465.282, 465.39, 0.108, 214, 465.39, 466.207, 0.817, 1064, 2, 466.207, 466.396, 0.189, 378,     1.114,
 3050, 0, 465.86, 465.86, 465.872, 0.012, 24, 465.872, 466.589, 0.716, 1399, 2, 466.589, 466.774, 0.185, 359,     0.913,
 3051, 0, 465.907, 465.907, 465.952, 0.045, 110, 465.952, 466.727, 0.775, 1907, 2, 466.727, 466.784, 0.057, 114,     0.877,
 3049, 0, 465.446, 465.446, 465.966, 0.52, 1033, 465.966, 466.764, 0.798, 1249, 2, 466.764, 466.784, 0.02, 37,     1.338,
 3052, 0, 465.971, 465.971, 466.026, 0.055, 117, 466.026, 466.977, 0.951, 1849, 2, 466.977, 466.999, 0.022, 45,     1.028,
 3053, 0, 466.022, 466.022, 466.022, 0, 11, 466.022, 466.977, 0.955, 1896, 2, 466.977, 467.074, 0.098, 196,     1.053,
 3056, 0, 466.403, 466.403, 466.455, 0.052, 70, 466.455, 467.226, 0.771, 1345, 2, 467.226, 467.236, 0.01, 3,     0.833,
 3054, 0, 466.038, 466.038, 466.208, 0.17, 305, 466.208, 467.226, 1.018, 1769, 2, 467.226, 467.236, 0.01, 18,     1.198,
 3057, 0, 466.411, 466.411, 466.523, 0.112, 126, 466.523, 467.346, 0.824, 1823, 2, 467.346, 467.356, 0.01, 1,     0.946,
 3058, 0, 466.646, 466.646, 466.691, 0.045, 90, 466.691, 467.475, 0.785, 1496, 2, 467.475, 467.485, 0.01, 6,     0.840,
 3060, 0, 466.91, 466.91, 466.932, 0.022, 28, 466.932, 467.66, 0.728, 1682, 2, 467.66, 467.67, 0.01, 5,     0.761,
 3061, 0, 467.03, 467.03, 467.079, 0.049, 99, 467.079, 467.809, 0.73, 1365, 2, 467.809, 468.005, 0.195, 391,     0.975,
 3008, 0, 460.464, 460.464, 460.489, 0.026, 34, 460.489, 461.358, 0.869, 1171, 2, 461.358, 468.102, 6.743, 13479,     7.638,
 3063, 0, 467.237, 467.237, 467.292, 0.055, 116, 467.292, 468.068, 0.775, 1537, 2, 468.068, 468.102, 0.034, 49,     0.864,
 3048, 0, 465.38, 465.38, 465.39, 0.01, 13, 465.39, 466.217, 0.827, 1532, 2, 466.217, 468.168, 1.951, 3903,     2.788,
 3062, 0, 467.111, 467.111, 467.126, 0.015, 41, 467.126, 467.843, 0.717, 1835, 2, 467.843, 468.188, 0.346, 673,     1.077,
 3066, 0, 467.426, 467.426, 467.445, 0.019, 52, 467.445, 468.24, 0.795, 1644, 2, 468.24, 468.25, 0.01, 3,     0.824,
 3065, 0, 467.395, 467.395, 467.405, 0.01, 21, 467.405, 468.24, 0.835, 1074, 2, 468.24, 468.25, 0.01, 13,     0.855,
 3064, 0, 467.347, 467.347, 467.361, 0.014, 45, 467.361, 468.092, 0.73, 1805, 2, 468.092, 468.285, 0.194, 387,     0.938,
 3069, 0, 467.764, 467.764, 467.776, 0.012, 23, 467.776, 468.591, 0.815, 1870, 2, 468.591, 468.613, 0.022, 44,     0.848,
 3067, 0, 467.514, 467.514, 467.58, 0.066, 130, 467.58, 468.491, 0.912, 1626, 2, 468.491, 468.787, 0.296, 593,     1.274,
 3070, 0, 468.014, 468.014, 468.026, 0.012, 24, 468.026, 468.844, 0.818, 1644, 2, 468.844, 468.859, 0.015, 30,     0.845,
 3059, 0, 466.781, 466.781, 466.791, 0.01, 14, 466.791, 467.52, 0.729, 1687, 2, 467.52, 468.94, 1.42, 2841,     2.159,
 3072, 0, 468.21, 468.21, 468.22, 0.01, 10, 468.22, 468.999, 0.778, 1749, 2, 468.999, 469.044, 0.046, 91,     0.834,
 3068, 0, 467.723, 467.723, 467.813, 0.09, 199, 467.813, 468.74, 0.928, 1616, 2, 468.74, 469.111, 0.371, 742,     1.388,
 3073, 0, 468.317, 468.317, 468.327, 0.01, 1, 468.327, 469.095, 0.768, 1469, 2, 469.095, 469.176, 0.081, 162,     0.859,
 3074, 0, 468.345, 468.345, 468.4, 0.054, 117, 468.4, 469.248, 0.848, 1365, 2, 469.248, 469.297, 0.049, 99,     0.952,
 3075, 0, 468.586, 468.586, 468.613, 0.026, 41, 468.613, 469.751, 1.138, 1392, 2, 469.751, 469.761, 0.01, 11,     1.175,
 3076, 0, 468.788, 468.788, 468.854, 0.066, 132, 468.854, 469.841, 0.987, 1485, 2, 469.841, 469.851, 0.01, 21,     1.063,
 3077, 0, 468.818, 468.818, 468.864, 0.045, 1, 468.864, 469.855, 0.991, 1779, 2, 469.855, 469.908, 0.053, 114,     1.090,
 3079, 0, 468.865, 468.865, 468.912, 0.047, 77, 468.912, 470, 1.088, 1306, 2, 470, 470.02, 0.02, 41,     1.155,
 3078, 0, 468.848, 468.848, 468.874, 0.026, 11, 468.874, 470, 1.127, 1397, 2, 470, 470.051, 0.05, 101,     1.203,
 3081, 0, 469.111, 469.111, 469.136, 0.025, 32, 469.136, 470.261, 1.125, 1581, 2, 470.261, 470.271, 0.01, 2,     1.160,
 3080, 0, 469.083, 469.083, 469.083, 0, 12, 469.083, 470.261, 1.178, 1786, 2, 470.261, 470.291, 0.03, 36,     1.208,
 3071, 0, 468.063, 468.063, 469.205, 1.142, 2284, 469.205, 470.34, 1.135, 1746, 2, 470.34, 470.468, 0.128, 257,     2.406,
 3082, 0, 469.488, 469.488, 469.567, 0.079, 147, 469.567, 470.59, 1.023, 915, 2, 470.59, 470.6, 0.01, 16,     1.112,
 3083, 0, 469.59, 469.59, 469.6, 0.01, 21, 469.6, 470.617, 1.017, 1522, 2, 470.617, 470.666, 0.049, 98,     1.076,
 3085, 0, 469.762, 469.762, 469.809, 0.048, 101, 469.809, 470.835, 1.026, 1175, 2, 470.835, 470.846, 0.01, 21,     1.084,
 3086, 0, 469.791, 469.791, 469.835, 0.044, 83, 469.835, 470.875, 1.04, 1759, 2, 470.875, 470.885, 0.01, 13,     1.094,
 3084, 0, 469.641, 469.641, 469.651, 0.01, 16, 469.651, 470.772, 1.121, 887, 2, 470.772, 470.998, 0.226, 453,     1.357,
 3088, 0, 469.947, 469.947, 469.957, 0.01, 5, 469.957, 471.133, 1.176, 1474, 2, 471.133, 471.143, 0.01, 3,     1.196,
 3089, 0, 470.025, 470.025, 470.264, 0.239, 466, 470.264, 471.271, 1.007, 1264, 2, 471.271, 471.332, 0.062, 123,     1.308,
 3055, 0, 466.351, 466.351, 466.486, 0.134, 256, 466.486, 467.291, 0.805, 1789, 2, 467.291, 471.542, 4.251, 8484,     5.191,
 3091, 0, 470.479, 470.479, 470.484, 0.005, 12, 470.484, 471.589, 1.105, 1466, 2, 471.589, 471.605, 0.017, 33,     1.127,
 3092, 0, 470.623, 470.623, 470.644, 0.022, 41, 470.644, 471.772, 1.127, 1503, 2, 471.772, 471.782, 0.01, 21,     1.159,
 3090, 0, 470.086, 470.086, 470.295, 0.209, 62, 470.295, 471.393, 1.098, 1340, 2, 471.393, 471.878, 0.485, 944,     1.793,
 3093, 0, 470.953, 470.953, 471.055, 0.103, 205, 471.055, 471.91, 0.855, 1537, 2, 471.91, 472.12, 0.21, 421,     1.168,
 3094, 0, 471.187, 471.187, 471.221, 0.034, 32, 471.221, 472.089, 0.868, 1354, 2, 472.089, 472.14, 0.051, 80,     0.953,
 3095, 0, 471.686, 471.686, 471.938, 0.253, 472, 471.938, 472.664, 0.725, 1399, 2, 472.664, 472.779, 0.115, 218,     1.093,
 3097, 0, 471.751, 471.751, 472.009, 0.259, 37, 472.009, 472.738, 0.728, 1789, 2, 472.738, 473, 0.262, 525,     1.250,
 3098, 0, 471.857, 471.857, 472.142, 0.285, 246, 472.142, 473.003, 0.861, 1508, 2, 473.003, 473.046, 0.043, 92,     1.190,
 3096, 0, 471.723, 471.723, 471.975, 0.253, 74, 471.975, 472.692, 0.716, 1766, 2, 472.692, 473.088, 0.396, 769,     1.366,
 3099, 0, 471.981, 471.981, 472.172, 0.191, 60, 472.172, 473.173, 1.001, 1742, 2, 473.173, 473.183, 0.01, 1,     1.202,
 3100, 0, 472.072, 472.072, 472.253, 0.181, 163, 472.253, 473.259, 1.006, 1818, 2, 473.259, 473.291, 0.032, 45,     1.219,
 3101, 0, 472.155, 472.155, 472.423, 0.268, 302, 472.423, 473.509, 1.086, 918, 2, 473.509, 473.52, 0.012, 38,     1.365,
 3102, 0, 472.178, 472.178, 472.471, 0.293, 57, 472.471, 473.531, 1.06, 1791, 2, 473.531, 473.675, 0.144, 289,     1.497,
 3103, 0, 472.205, 472.205, 472.483, 0.278, 19, 472.483, 473.687, 1.204, 1479, 2, 473.687, 473.717, 0.03, 57,     1.512,
 3104, 0, 472.743, 472.743, 472.762, 0.019, 39, 472.762, 473.707, 0.945, 1347, 2, 473.707, 473.744, 0.037, 74,     1.001,
 3105, 0, 472.807, 472.807, 472.899, 0.092, 194, 472.899, 473.758, 0.859, 1393, 2, 473.758, 473.768, 0.01, 13,     0.961,
 3106, 0, 472.935, 472.935, 472.974, 0.039, 70, 472.974, 473.785, 0.811, 1526, 2, 473.785, 473.795, 0.01, 22,     0.860,
 3107, 0, 473.079, 473.079, 473.166, 0.087, 174, 473.166, 473.956, 0.79, 1831, 2, 473.956, 474.024, 0.068, 135,     0.945,
 3108, 0, 473.211, 473.211, 473.221, 0.01, 6, 473.221, 474.014, 0.794, 1542, 2, 474.014, 474.068, 0.053, 107,     0.857,
 3110, 0, 473.42, 473.42, 473.578, 0.158, 15, 473.578, 474.294, 0.716, 1684, 2, 474.294, 474.308, 0.014, 27,     0.888,
 3109, 0, 473.332, 473.332, 473.564, 0.232, 425, 473.564, 474.284, 0.72, 2070, 2, 474.284, 474.328, 0.043, 51,     0.996,
 3111, 0, 473.621, 473.621, 473.661, 0.039, 87, 473.661, 474.435, 0.775, 1034, 2, 474.435, 474.445, 0.01, 4,     0.824,
 3112, 0, 473.733, 473.733, 473.743, 0.01, 9, 473.743, 474.543, 0.8, 1876, 2, 474.543, 474.563, 0.02, 38,     0.830,
 3113, 0, 473.753, 473.753, 473.763, 0.01, 17, 473.763, 474.553, 0.79, 1744, 2, 474.553, 474.583, 0.03, 41,     0.830,
 3087, 0, 469.898, 469.898, 473.903, 4.005, 8026, 473.903, 474.705, 0.802, 1769, 2, 474.705, 474.774, 0.069, 138,     4.875,
 3114, 0, 473.965, 473.965, 474.053, 0.089, 166, 474.053, 474.793, 0.739, 1196, 2, 474.793, 474.813, 0.02, 40,     0.848,
 3115, 0, 474.352, 474.352, 474.352, 0, 16, 474.352, 475.077, 0.725, 1412, 2, 475.077, 475.115, 0.038, 76,     0.763,
 3116, 0, 474.73, 474.73, 474.73, 0, 7, 474.73, 475.437, 0.707, 1491, 2, 475.437, 475.491, 0.053, 107,     0.761,
 3117, 0, 474.917, 474.917, 474.927, 0.01, 14, 474.927, 475.696, 0.769, 1805, 2, 475.696, 475.782, 0.086, 172,     0.865,
 3118, 0, 474.936, 474.936, 474.971, 0.034, 88, 474.971, 475.826, 0.855, 1480, 2, 475.826, 475.84, 0.014, 28,     0.904,
 3120, 0, 475.372, 475.372, 475.378, 0.006, 13, 475.378, 476.473, 1.095, 1525, 2, 476.473, 476.685, 0.212, 432,     1.313,
 3124, 0, 475.651, 475.651, 475.682, 0.031, 62, 475.682, 476.722, 1.04, 1771, 2, 476.722, 476.837, 0.115, 220,     1.186,
 3121, 0, 475.425, 475.425, 475.906, 0.481, 954, 475.906, 476.827, 0.922, 1378, 2, 476.827, 476.89, 0.063, 110,     1.465,
 3125, 0, 475.681, 475.681, 475.906, 0.225, 439, 475.906, 476.88, 0.975, 1961, 2, 476.88, 476.991, 0.111, 223,     1.311,
 3128, 0, 476.132, 476.132, 476.132, 0, 7, 476.132, 476.978, 0.846, 1300, 2, 476.978, 477.017, 0.04, 79,     0.885,
 3127, 0, 476.067, 476.067, 476.077, 0.01, 8, 476.077, 476.958, 0.881, 1608, 2, 476.958, 477.207, 0.249, 472,     1.140,
 3130, 0, 476.25, 476.25, 476.317, 0.066, 128, 476.317, 477.227, 0.91, 1835, 2, 477.227, 477.227, 0, 6,     0.977,
 3119, 0, 474.98, 474.98, 474.98, 0, 5, 474.98, 475.868, 0.888, 1360, 2, 475.868, 477.289, 1.421, 2842,     2.309,
 3129, 0, 476.174, 476.174, 476.184, 0.01, 7, 476.184, 477.091, 0.907, 1708, 2, 477.091, 477.32, 0.229, 459,     1.146,
 3123, 0, 475.548, 475.548, 475.551, 0.003, 19, 475.551, 476.708, 1.157, 1602, 2, 476.708, 477.38, 0.672, 1345,     1.832,
 3131, 0, 476.377, 476.377, 476.389, 0.012, 24, 476.389, 477.38, 0.991, 1494, 2, 477.38, 477.487, 0.106, 195,     1.109,
 3133, 0, 476.553, 476.553, 476.559, 0.007, 15, 476.559, 477.477, 0.917, 1450, 2, 477.477, 477.507, 0.03, 60,     0.954,
 3134, 0, 476.625, 476.625, 476.661, 0.036, 76, 476.661, 477.601, 0.94, 1187, 2, 477.601, 477.611, 0.01, 11,     0.987,
 3132, 0, 476.505, 476.505, 476.513, 0.008, 22, 476.513, 477.457, 0.943, 1412, 2, 477.457, 477.692, 0.235, 471,     1.187,
 3135, 0, 476.651, 476.651, 476.691, 0.04, 60, 476.691, 477.706, 1.015, 1571, 2, 477.706, 477.779, 0.073, 146,     1.128,
 3136, 0, 477.107, 477.107, 477.127, 0.021, 48, 477.127, 477.955, 0.828, 1379, 2, 477.955, 478.04, 0.085, 170,     0.933,
 3137, 0, 477.216, 477.216, 477.713, 0.498, 992, 477.713, 478.426, 0.712, 898, 2, 478.426, 478.466, 0.04, 73,     1.250,
 3138, 0, 477.222, 477.222, 477.741, 0.519, 55, 477.741, 478.462, 0.721, 1655, 2, 478.462, 478.707, 0.245, 489,     1.485,
 3126, 0, 475.896, 475.896, 477.903, 2.008, 3983, 477.903, 478.679, 0.776, 1828, 2, 478.679, 478.743, 0.064, 128,     2.848,
 3122, 0, 475.521, 475.521, 475.531, 0.01, 2, 475.531, 476.63, 1.099, 1965, 2, 476.63, 478.866, 2.236, 4473,     3.345,
 3140, 0, 477.597, 477.597, 478.129, 0.531, 442, 478.129, 478.915, 0.786, 1239, 2, 478.915, 478.945, 0.03, 44,     1.348,
 3142, 0, 478.06, 478.06, 478.185, 0.124, 75, 478.185, 478.967, 0.782, 1634, 2, 478.967, 478.977, 0.01, 15,     0.917,
 3144, 0, 478.532, 478.532, 478.542, 0.01, 6, 478.542, 479.266, 0.724, 1261, 2, 479.266, 479.286, 0.02, 40,     0.754,
 3141, 0, 477.713, 477.713, 478.141, 0.427, 14, 478.141, 478.947, 0.806, 1322, 2, 478.947, 479.358, 0.41, 826,     1.644,
 3143, 0, 478.392, 478.392, 478.424, 0.032, 47, 478.424, 479.189, 0.765, 1804, 2, 479.189, 479.378, 0.188, 354,     0.985,
 3145, 0, 478.742, 478.742, 478.876, 0.134, 268, 478.876, 479.598, 0.722, 1805, 2, 479.598, 479.608, 0.01, 14,     0.866,
 3146, 0, 478.837, 478.837, 478.89, 0.053, 19, 478.89, 479.623, 0.733, 1764, 2, 479.623, 479.634, 0.01, 21,     0.796,
 3147, 0, 479.026, 479.026, 479.121, 0.095, 156, 479.121, 479.835, 0.714, 999, 2, 479.835, 479.889, 0.053, 107,     0.863,
 3148, 0, 479.179, 479.179, 479.179, 0, 1, 479.179, 479.911, 0.731, 805, 2, 479.911, 479.941, 0.03, 60,     0.761,
 3149, 0, 479.235, 479.235, 479.245, 0.01, 12, 479.245, 480.101, 0.856, 1985, 2, 480.101, 480.317, 0.215, 431,     1.082,
 3150, 0, 479.294, 479.294, 480.474, 1.18, 2366, 480.474, 481.189, 0.715, 1675, 2, 481.189, 481.2, 0.011, 22,     1.906,
 3151, 0, 479.309, 479.309, 480.488, 1.179, 19, 480.488, 481.223, 0.735, 1570, 2, 481.223, 481.233, 0.01, 9,     1.924,
 3152, 0, 479.657, 479.657, 480.688, 1.032, 400, 480.688, 481.4, 0.712, 1586, 2, 481.4, 481.457, 0.057, 113,     1.800,
 3154, 0, 479.846, 479.846, 480.734, 0.888, 72, 480.734, 481.458, 0.724, 1168, 2, 481.458, 481.476, 0.017, 38,     1.629,
 3155, 0, 479.899, 479.899, 480.744, 0.845, 14, 480.744, 481.48, 0.736, 1572, 2, 481.48, 481.48, 0, 4,     1.581,
 3153, 0, 479.695, 479.695, 480.698, 1.004, 19, 480.698, 481.426, 0.728, 1602, 2, 481.426, 481.51, 0.084, 168,     1.815,
 3157, 0, 480.276, 480.276, 481.002, 0.726, 35, 481.002, 481.724, 0.722, 1841, 2, 481.724, 481.737, 0.013, 26,     1.461,
 3158, 0, 480.391, 480.391, 481.036, 0.645, 69, 481.036, 481.75, 0.714, 1129, 2, 481.75, 481.76, 0.01, 18,     1.369,
 3159, 0, 480.622, 480.622, 481.059, 0.438, 46, 481.059, 481.77, 0.711, 1526, 2, 481.77, 481.829, 0.059, 118,     1.208,
 3160, 0, 480.688, 480.688, 481.073, 0.385, 9, 481.073, 481.964, 0.891, 1275, 2, 481.964, 481.974, 0.01, 9,     1.286,
 3161, 0, 480.692, 480.692, 481.205, 0.513, 229, 481.205, 481.974, 0.769, 1405, 2, 481.974, 481.984, 0.01, 2,     1.292,
 3163, 0, 480.924, 480.924, 481.259, 0.335, 42, 481.259, 482.02, 0.761, 1613, 2, 482.02, 482.084, 0.064, 128,     1.160,
